Label,Text
2,Bad week for connectivity...Arlington Panera wifi sucks. Maybe head to Legal Seafoods at airport. Dang...missing Metaverse U stream.
1,_**** I`m leaving at half 10  but I have to get ready and things
2,Is going to get a full nights sleep tonight so her arm can get better. It`s no fun being forced to use your left hand
0,Ohhhhh what a line
0,"is going to have a relaxing, hot bath  goodnight for now then twits, & dont worry andy i love you more than twitter hehe"
2,Traffic is down to a crawl on I-94 right now.
1,_ - hey there.    How was your day?
2," ah man, that`s sucks.  What happened to it that`s prompting a reinstall?"
0, Done some book signings in Manchester. Nice people up there. Enjoy the week.
0,Listening to Metal Shop at Mooneys!! All is good
2,Showered in ice-cold water. Sweating now. Means one thing: I`m sick
2,"oh dear, they selected the worst bit for highlight for soprano guy"
1,i was an extra. got ready for work for nothing. studying all night
0, Aww nice
2,"Bears, beets, and... ****, never mind   How about SG1, take-out, and wasabi vodka with ginger ale and lime..."
1,_kikireestl nooo. you were on my yahoo account. hmm. i wanna say b2k days. idk fo`sho
0,I love being able to run my tongue along my teeth
2," lmao...thats sad, kinda discourages me 4rom goin if the **** wack"
0,chillin with christina and diana
2,"I miss ya, Boyfriend!  When am I gonna see ya again? Br!Tt!!!"
2,_n_booklife I heard about that too... that seems an overreaction...
0," : Hi, i think u should try Ph? in Vietnam, it`s really quite delicious"
2, not helping!
0,Happy Mother`s Day to all the mothers!!
2,got FOXY_ a new brew buddy now my kitchen is gonna smell
1,"ahhh twitter, I havent seen you all day"
1, Thats on Fox isnt it? Never watched it
2,Hate fighting
1,_cook Guess I am very shallow then!
0,  i for one welcome our new cyber-criminal-overlords.
2,  Will we be able to see clips/episodes on the C4 website from America?  Or will I languish reading the news stories again?
2,_89 I feel so sorry for her  hope she dnt cry 2nd time
2, they used to have a Book Expo in Canada (Toronto) but the cancelled it this year  #BEAtwittyparty #BEAtwittyparty
1,:   whatcha reading?
2, pffffffffff... it`s not a 100% triumph cuz u gone napping  LMAO!!
1, there`s a 9 year waiting list to get an appointment.
1,At the pub with the dog but seems to have misplaced friend with drinks
2,"  I wasn`t tryin to call you out, I just remember my dad ALWAYS had my **** late. He never got in trouble, I did."
2,#BGT  ooooh tooo weird for me
2, Yeah  The entire time I was all *swoon* b/c of his eyes..... *swoons thinking about it*
2,I had to unhook twitter from Facebook because all my Facebook cronies were complaining.
1, home now and added a few more Grice`s to my list
1, i was studying computing this year...bring as feck!! changing to plant science  next year
1,"Coming to the end of a looooong day. Good new is, I got everything done! Bad news- I gotta wake up @ 4:45am tomorrow for work!"
0,..but did i mention spending time with two bffs .. Totally worth it
0," Indeed, twitter is where its at mate, its all happening on here.  Enjoy. Hope to see you arou.. http://twurl.nl/j4o1xe"
2, aww you poor thing  hope all goes well!
0,Watching Ryann!!  Gonna be a grand day!!!
1,#twpp ..still nw in trending topics..
0,About to hit the hay. (who came up with that?) goodnight world and all those who inhabit it
1,is soo bored its lovley day outside but nuttin to do
2,"_**** awww, that sucks"
2,home from ice cream tweet-up (my very first tweet-up!) No pics because my camera battery died last night and i forgot to charge it
0, im glad you got on twitter. I love you baby
2,net .. net .. net ..  hmm. bad weather .. weird summer!
1, smH daTs whacK
0, Thanks for making me laugh
2,"Just spoke to Keith Urban`s record company, we can`t get him on the show till we`re back from holidays  sorry Jack, we`re trying mate!"
0,I love my daddy. Dad`s are so under appreciated by their daughters these days ... Not mine.
2," nothing, they make it up, last time i checked a jar of curry sauce there was no pepper inside, i was disappointed"
2,"  Oh no matey, did you get ill?  It would be a bit mean of Suzi to be calling you chicken scabs if you`re not!"
0," thanks, feeling good and off to New Forest later"
0, okay thank you! i can`t find it
1,has just joined the twitter community
1,voted for  on CMT.com
0,added 30 minutes to morning sleep by cutting out useless Today Show. Feels nice
2,Is wondering if my ankle will ever stop hurting
0, heyy nat! twitter twitter twitter. you`ll get used to it hahaha  love youuuuuuuuuuu
0,Good morning world!  haha had fun at the movies last night ;D and school now... Hmm new shoes make it better  http://tinyurl.com/dfggwj
0, Soon I hope... Really need to finish the cloning project so I can get more done
0, That gave me a great smile. Nice way to end the day. You are so right
0,"_rubadeau Last weekend I had a pretty solid brunch at Bar Wellington. Hard to screw up steak and eggs, though"
1,Hank Thompson ï¿½ The Big One Got Away -- hmm... how old do you have to be to remember THIS?  ? http://blip.fm/~5jboh
0, I absolutely LOVE you.  Thanks
0,just woke up...feelin a lil better  <3
2," blue skies? where, it`s still grey and hazy out of my window"
0, oh suuuuuuuure...rub it in why don`t ya!!!!!!!!! LOL Enjoy!
1, Yeah.
1,"Pretty amazing weekend so far  but its bedtime ,, I`m exhausted ! Mothers day tomorrow  nighty night"
0, I`m good.
0,it`s after 3 AM.!!  I think it`s time to bed.!!  have a good night twitts.! ;))
2,Start of diet today  I think I have to face I will never get back down to 77kilos (unless I cut a leg off)ï¿½
0, - that is awesome.
1, Yes for sure ! its all that i would eat !!
0, dont worry im not!!! i dont get it on my tv
2,Im trying to move and get up but it just hurts to much...
1,Finally came around to shorten my Twitter username from  to . If you follow me - no need to change anything.
1, luvvv it- but one aquestion-why isn`t there any full moon crazy tour date for toronto!?!?!?!!??!
2,"Installed office for Mac & messed up all my fonts on safari, **** on a stick! help! can`t even read the solutions online  #badmicrosoft"
0,hapee mother`s day t all the mothers out there!
2, lol. sorry bout today  ..did u get them?? & what else R U guyz doinq cuz i have to C if im eligable [howeva itz spelled lol]
1, Ahhh Lincoln...i`ll run..see you in 2 hours
1,"is eating lunch at Sushi Tei, Sency yum! met Ghina earlier"
2," I`m an iPhone owner, so I don`t really have a choice on which media player I use. FYI Apple makes terrible Windows software"
0,"@ Little_Ren is lovely lovely, and so niceee"
0, *hugs*  I`m so sorry.. anything I can do?
0, Thanks lady!!
1,   All this flirting going on - The ATG smiles. Yay.  ((hugs))
1,My brother is making banana shake. Yesterday he made mango shake. He`s our shake guy.
1,I really don`t want a limo service to take me to the airport  I want him to. Ok soft moment... Don`t get use to these!
1, Whaaaat?!?!?  When did that happen?
2, traumatizing moment of my childhood. my dogs massacred baby bunnies and my brother and i got out the bb gun...
0,recapping on britains got talent. britain seems more talented than america
0," Good luck with your breakfast search. But here in the US, I have to go to bed. lol. Goodnight David."
1,  .... It was just alriiightt
1," C`mon, we`re talking about philos-ophy - the love of wisdom.   I need a 'mat' - a context to intersubjectively 'ground' it."
1, same thing happens to me all the time
1," red top tabloids, build em up, knock em down"
2,Phone will die soon. What to do now? Oh no!
2,sorry for my lack of tweets  ive been buzy. new vid this saturday!!
2," lol what bothers me is that i`m messing with my metabolism   drinking lots of water pretending its different food, Mmmm grapes!"
0,my mum would be happy to receive 2 handbags and a card from us today. heheee.
1,I need to get some shut eye... But I just can`t let`s try 1 more time. Ta Ta Twitterworld
1,"_Mom Emailed you - it`ll be on the porch anytime. If you come tomorrow, we`ll have to miss you! Don`t worry about knocking!"
2, that`s sad
0, nah i understand you cant cancel i just wanted you to come
0," Thanks hun, it was great"
0,is watching the final episode of E.R  Goon SuBo 2 win Britians Got Talent
2,Why hasn`t he called. I`m being blown off yet again.
0,...what ever happened w/ creating music in collaboration just for fun without the 'what am i getting out of it' question in mind? PLEASE!
2,"What a dreary, rainy, crappy day."
1,That post was for 
1,"    I like fridays generally, but class is extended today  and I`m starving :X haha </whine> O:-P"
1," i guess your cooler than me, tony hawk never replied to me"
1, audiotistic! sneak your little butt in
0,_SUPRNATURAL  ok thanx very much u can send me the answer by private mail if u like but would be sooo cool wish i was in birmingham
0," You seem nice, you`re generous and you know your stuff"
1,jolly good last night
0,"Hey, im chillin right now, gettin ready for school   Mohawk Kidd"
2,"Watching the Broncos vs Chiefs 1994, Montana vs Elway on NFL Network.  I still have nightmares about this game   FU KC!"
2,I hate the fact that I`m 4.5 hours away from you tonight and tomorrow we`ll be 1946 miles apart  I wish you were here (
1,"_Is_Here oh hun, i`m sorry... out of everything you`ve been through, the last thing you deserve is to be unhappy at home.."
0, just going through some of his tracks in iTunes and buying his awesome tracks I don`t have. Loving it
1,Just getting an additional free day
0,goodmorning everyone
2,at work booo....
2,OH NO TODAYS JAY LENOS LAST SHOW!!! WE`LL MISS U MR. LENO
2,_music aah i stopped getting your updates on my home page!!  saddd..im guna re-follow you ..it worked with tswift
0,should not have waled past the Quad! I want to be outside having fun.
1,  I`ll send you the youtube link <3
0,I`m a good girl...ALL work is done
1, Hey Talinda  How Tyler slept this night? My nephew is now 4 yrs old and he stopped naps from age 3
1,anyone got an FFE account? if so.. add me
1,people are not twitting very much today
1,is working
2,Sittin at the hospital with isaac cause he hit his head
1,I need a coffee
2,i really miss my satan kitty
2, why you stop following me? Was I not cool enough for you?
1, Okay. I`m all out of ideas
1, bl MUTHAFUCKIN ah!  I win!
0, happy mother`s day! you are beautiful.
1,"Apparently TV could not be fixed  On the plus side, we are being refunded the cost of it and can buy a new one."
2,Why don`t you make me feel like you used to
0,Make sure u pick up Chrisette Michele`s new album EPIPHANY in stores tomorrow May 5th! You will love it! Promise!  Congrats 
1, Well for one thing I might be branded a 'public menace' by the state.
0,Morning People!  Just woke up now!
0,my love makes me sooo happy
0,great song  http://bit.ly/evluw
0,: So wonderful to spend Mother`s Day with my mum.
1,how r u feeling? and when r u guys coming back to canad?... come to vancouver!
1,mozert requiem tonight
2, she could have been a lost dog  poor girl
2, I don`t like the possibility of the left side of my brain hurting because of the thing called a VP shunt and possible death
0, that`s great!! weee!! visitors!
1,"back here, I was busy xD Wirting Stars Loves, almos 400 pages xD and listenint AFH and TV"
